case_note_id,alert_id,note_timestamp,note_text,typology_label
NOTE000686,ALERT000686,2025-04-30T13:38:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000687,ALERT000687,2025-04-09T09:26:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000688,ALERT000688,2025-06-14T12:07:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000689,ALERT000689,2025-04-10T04:35:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000690,ALERT000690,2025-01-02T14:04:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000691,ALERT000691,2025-09-05T09:02:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000692,ALERT000692,2025-04-16T18:44:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000693,ALERT000693,2025-08-17T12:53:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000694,ALERT000694,2025-11-04T01:26:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000695,ALERT000695,2025-04-18T04:29:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000696,ALERT000696,2025-03-01T07:03:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000697,ALERT000697,2025-05-03T15:50:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000698,ALERT000698,2025-05-25T08:50:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000699,ALERT000699,2025-05-23T08:13:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000700,ALERT000700,2025-04-02T12:21:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000701,ALERT000701,2025-08-06T08:08:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000702,ALERT000702,2025-08-10T02:51:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000703,ALERT000703,2025-05-18T17:09:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000704,ALERT000704,2025-06-03T08:24:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000705,ALERT000705,2025-07-20T01:01:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000706,ALERT000706,2025-05-12T19:36:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000707,ALERT000707,2025-11-28T15:51:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000708,ALERT000708,2025-11-20T06:05:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000709,ALERT000709,2025-04-07T09:11:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000710,ALERT000710,2025-02-02T00:52:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000711,ALERT000711,2025-10-06T04:15:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000712,ALERT000712,2025-01-04T23:46:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000713,ALERT000713,2025-07-10T10:41:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000714,ALERT000714,2025-06-03T20:37:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000715,ALERT000715,2025-08-27T07:27:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000716,ALERT000716,2025-05-01T16:35:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000717,ALERT000717,2025-02-10T23:32:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000718,ALERT000718,2025-01-07T23:24:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000719,ALERT000719,2025-06-07T05:18:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000720,ALERT000720,2025-05-10T12:21:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000721,ALERT000721,2025-01-05T00:50:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000722,ALERT000722,2025-05-03T11:35:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000723,ALERT000723,2025-08-07T16:41:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000724,ALERT000724,2025-03-04T10:44:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000725,ALERT000725,2025-03-31T04:59:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000726,ALERT000726,2025-12-19T08:01:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000727,ALERT000727,2025-01-11T17:07:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000728,ALERT000728,2025-03-29T14:51:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000729,ALERT000729,2025-07-17T01:18:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000730,ALERT000730,2025-10-15T23:09:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000731,ALERT000731,2025-09-26T10:54:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000732,ALERT000732,2025-03-12T07:49:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000733,ALERT000733,2025-08-14T03:32:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000734,ALERT000734,2025-04-22T17:06:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000735,ALERT000735,2025-12-25T13:00:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000736,ALERT000736,2025-04-08T01:34:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000737,ALERT000737,2025-03-14T19:27:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000738,ALERT000738,2025-10-07T03:38:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000739,ALERT000739,2025-01-19T00:12:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000740,ALERT000740,2025-04-13T16:17:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000741,ALERT000741,2025-08-02T03:35:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000742,ALERT000742,2025-01-20T04:31:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000743,ALERT000743,2025-07-23T14:44:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000744,ALERT000744,2025-02-05T17:19:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000745,ALERT000745,2025-03-08T10:37:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000746,ALERT000746,2025-02-10T09:35:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000747,ALERT000747,2025-10-29T09:28:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000748,ALERT000748,2025-06-21T01:57:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000749,ALERT000749,2025-06-07T16:48:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000750,ALERT000750,2025-01-30T06:42:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000751,ALERT000751,2025-03-29T05:08:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000752,ALERT000752,2025-08-06T08:26:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000753,ALERT000753,2025-05-14T05:29:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000754,ALERT000754,2025-07-29T11:35:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000755,ALERT000755,2025-09-17T17:15:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000756,ALERT000756,2025-05-08T05:55:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000757,ALERT000757,2025-08-18T07:41:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000758,ALERT000758,2025-02-12T03:02:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000759,ALERT000759,2025-08-02T11:38:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000760,ALERT000760,2025-01-17T15:44:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000761,ALERT000761,2025-10-28T03:08:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000762,ALERT000762,2025-10-16T00:23:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000763,ALERT000763,2025-06-03T09:38:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000764,ALERT000764,2025-06-06T23:24:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000765,ALERT000765,2025-10-16T02:04:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000766,ALERT000766,2025-10-16T20:44:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000767,ALERT000767,2025-07-21T06:59:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000768,ALERT000768,2025-07-03T06:32:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000769,ALERT000769,2025-10-12T13:38:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000770,ALERT000770,2025-09-09T21:54:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000771,ALERT000771,2025-08-27T15:41:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000772,ALERT000772,2025-11-12T20:20:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000773,ALERT000773,2025-05-05T22:43:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000774,ALERT000774,2025-05-17T14:31:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000775,ALERT000775,2025-08-14T04:32:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000776,ALERT000776,2025-10-31T22:58:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000777,ALERT000777,2025-12-06T16:17:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000778,ALERT000778,2025-06-06T07:32:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000779,ALERT000779,2025-07-12T12:19:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000780,ALERT000780,2025-05-18T05:59:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000781,ALERT000781,2025-03-19T10:55:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000782,ALERT000782,2025-03-09T23:35:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000783,ALERT000783,2025-09-17T16:22:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000784,ALERT000784,2025-05-31T03:01:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000785,ALERT000785,2025-09-15T13:53:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000786,ALERT000786,2025-06-23T01:36:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000787,ALERT000787,2025-01-20T21:05:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000788,ALERT000788,2025-04-01T07:57:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000789,ALERT000789,2025-10-11T03:08:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000790,ALERT000790,2025-07-11T02:45:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000791,ALERT000791,2025-01-09T05:17:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000792,ALERT000792,2025-03-17T19:07:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000793,ALERT000793,2025-05-09T05:32:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000794,ALERT000794,2025-01-10T16:58:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000795,ALERT000795,2025-09-24T10:05:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000796,ALERT000796,2025-01-09T19:41:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000797,ALERT000797,2025-03-17T14:39:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000798,ALERT000798,2025-12-20T17:31:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000799,ALERT000799,2025-09-19T04:30:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000800,ALERT000800,2025-12-17T20:54:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000801,ALERT000801,2025-09-10T03:49:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000802,ALERT000802,2025-01-26T13:42:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000803,ALERT000803,2025-04-17T02:14:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000804,ALERT000804,2025-09-17T10:57:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000805,ALERT000805,2025-03-21T14:35:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000806,ALERT000806,2025-03-10T21:45:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000807,ALERT000807,2025-06-03T03:05:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000808,ALERT000808,2025-10-20T19:16:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000809,ALERT000809,2025-10-07T22:00:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000810,ALERT000810,2025-04-18T04:10:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000811,ALERT000811,2025-11-04T18:42:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000812,ALERT000812,2025-03-04T04:18:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000813,ALERT000813,2025-09-18T23:09:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000814,ALERT000814,2025-04-04T14:35:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000815,ALERT000815,2025-03-08T23:30:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000816,ALERT000816,2025-12-09T05:02:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000817,ALERT000817,2025-05-01T16:06:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000818,ALERT000818,2025-05-31T04:29:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000819,ALERT000819,2025-05-12T14:48:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000820,ALERT000820,2025-11-02T06:36:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000821,ALERT000821,2025-08-05T18:39:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000822,ALERT000822,2025-04-11T02:31:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000823,ALERT000823,2025-05-11T13:14:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000824,ALERT000824,2025-09-28T20:15:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000825,ALERT000825,2025-11-19T13:51:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000826,ALERT000826,2025-08-13T08:51:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000827,ALERT000827,2025-03-10T07:07:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000828,ALERT000828,2025-07-24T09:31:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000829,ALERT000829,2025-06-04T16:26:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000830,ALERT000830,2025-07-03T21:36:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000831,ALERT000831,2025-02-10T08:37:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000832,ALERT000832,2025-10-20T14:42:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000833,ALERT000833,2025-02-26T14:16:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000834,ALERT000834,2025-09-21T23:56:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000835,ALERT000835,2025-12-12T12:06:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000836,ALERT000836,2025-10-25T21:58:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000837,ALERT000837,2025-08-30T09:17:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000838,ALERT000838,2025-12-28T14:51:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000839,ALERT000839,2025-09-08T17:31:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000840,ALERT000840,2025-10-13T00:17:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000841,ALERT000841,2025-03-23T04:15:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000842,ALERT000842,2025-12-15T08:57:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000843,ALERT000843,2025-08-22T23:06:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000844,ALERT000844,2025-01-15T03:05:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000845,ALERT000845,2025-08-05T12:08:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000846,ALERT000846,2025-01-21T15:46:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000847,ALERT000847,2025-09-02T09:23:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000848,ALERT000848,2025-06-18T16:51:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000849,ALERT000849,2025-03-16T12:08:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000850,ALERT000850,2025-08-16T11:31:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000851,ALERT000851,2025-04-10T07:21:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000852,ALERT000852,2025-03-20T00:59:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000853,ALERT000853,2025-12-19T19:55:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000854,ALERT000854,2025-01-13T06:27:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000855,ALERT000855,2025-12-02T08:23:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000856,ALERT000856,2025-03-03T09:18:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000857,ALERT000857,2025-03-08T09:48:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000858,ALERT000858,2025-10-30T02:13:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000859,ALERT000859,2025-04-19T21:35:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000860,ALERT000860,2025-01-30T09:16:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000861,ALERT000861,2025-07-31T21:41:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000862,ALERT000862,2025-12-24T15:30:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000863,ALERT000863,2025-06-09T05:21:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000864,ALERT000864,2025-09-04T10:51:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000865,ALERT000865,2025-06-29T22:51:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000866,ALERT000866,2025-09-12T07:12:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000867,ALERT000867,2025-07-17T22:28:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000868,ALERT000868,2025-09-28T20:03:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000869,ALERT000869,2025-03-23T17:04:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000870,ALERT000870,2025-06-30T14:15:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000871,ALERT000871,2025-08-28T16:04:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000872,ALERT000872,2025-08-02T22:18:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000873,ALERT000873,2025-05-20T17:50:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000874,ALERT000874,2025-01-19T10:27:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000875,ALERT000875,2025-06-29T15:20:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000876,ALERT000876,2025-12-16T01:18:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000877,ALERT000877,2025-09-08T07:42:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000878,ALERT000878,2025-08-31T00:39:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000879,ALERT000879,2025-06-02T03:10:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000880,ALERT000880,2025-02-28T08:16:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000881,ALERT000881,2025-03-16T08:48:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000882,ALERT000882,2025-08-26T00:40:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000883,ALERT000883,2025-01-01T12:15:00,Synthetic review notes unusual access pattern and payment behaviour.,account_takeover_style_behaviour
NOTE000884,ALERT000884,2025-12-15T14:03:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000885,ALERT000885,2025-09-20T13:57:00,Synthetic review notes exposure to a higher-risk destination country.,high_risk_jurisdiction_exposure
NOTE000886,ALERT000886,2025-04-05T09:45:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000887,ALERT000887,2025-03-18T22:57:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000888,ALERT000888,2025-10-15T12:17:00,Synthetic review notes payment to a recently observed beneficiary.,new_beneficiary_risk
NOTE000889,ALERT000889,2025-03-05T00:06:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000890,ALERT000890,2025-09-22T10:06:00,Synthetic review notes rapid inbound and outbound movement of funds.,rapid_movement_of_funds
NOTE000891,ALERT000891,2025-06-02T10:51:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000892,ALERT000892,2025-02-12T12:49:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000893,ALERT000893,2025-03-30T04:33:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
NOTE000894,ALERT000894,2025-02-18T18:17:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000895,ALERT000895,2025-05-10T06:07:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000896,ALERT000896,2025-09-18T06:03:00,Synthetic review notes device reuse across multiple account relationships.,shared_device_behaviour
NOTE000897,ALERT000897,2025-02-02T08:42:00,Synthetic review notes repeated round-number payments requiring review.,round_number_payments
NOTE000898,ALERT000898,2025-10-06T00:41:00,Synthetic review notes a material increase against expected account activity.,unusual_amount_spike
NOTE000899,ALERT000899,2025-09-02T23:31:00,Synthetic review notes repeated transfers in a short time window.,high_transaction_velocity
NOTE000900,ALERT000900,2025-03-05T11:51:00,Synthetic review notes behaviour consistent with mule-account typologies.,mule_account_style_behaviour
